scientificName	accession	taxid
plasmid	NZ_CP045407	2587847
plasmid	NZ_CP045408	2587847
plasmid	NZ_CP045409	2587847
plasmid	NZ_CP045400	2587849
plasmid	NZ_CP045401	2587849
plasmid	NC_006989	115714
plasmid	NZ_CP045402	2587849
plasmid	NZ_CP045368	2587857
plasmid	NZ_CP045394	2587850
plasmid	NZ_CP045395	2587850
plasmid	NZ_CP045396	2587850
plasmid	NZ_CP045397	2587850
plasmid	NZ_CP045398	2587850
plasmid	NZ_CP045411	2587846
plasmid	NZ_CP045412	2587846
plasmid	NZ_CP045413	2587846
plasmid	NC_006466	266264
plasmid	NZ_CP045414	2587846
plasmid	NZ_CP045415	2587846
plasmid	NZ_CP045381	2587854
plasmid	NZ_CP045382	2587854
plasmid	NZ_CP045383	2587854
plasmid	NZ_CP045345	2587864
plasmid	NZ_CP045346	2587864
plasmid	NZ_CP045347	2587864
plasmid	NZ_CP045348	2587864
plasmid	NZ_CP045334	2587866
plasmid	NC_006525	266264
plasmid	NZ_CP045335	2587866
plasmid	NZ_CP045336	2587866
plasmid	NZ_CP045337	2587866
plasmid	NZ_CP045329	2587867
plasmid	NZ_CP045330	2587867
plasmid	NZ_CP045331	2587867
plasmid	NZ_CP045332	2587867
plasmid	NZ_CP045326	2587868
plasmid	NZ_CP045327	2587868
plasmid	NZ_LC495616	1352
plasmid	NC_006826	1192759
plasmid	NZ_CP035203	573
plasmid	NZ_CP035204	573
plasmid	NZ_CP035205	573
plasmid	NZ_CP035206	573
plasmid	NZ_CP035208	1463165
plasmid	NZ_CP035209	1463165
plasmid	NZ_CP045448	340190
plasmid	NZ_CP045449	340190
plasmid	NZ_CP045445	340190
plasmid	NZ_CP045446	340190
plasmid	NC_004341	137591
plasmid	NZ_CP035195	573
plasmid	NZ_CP035211	573
plasmid	NZ_CP035212	573
plasmid	NZ_CP035213	573
plasmid	NZ_CP035197	573
plasmid	NZ_CP035198	573
plasmid	NZ_CP035199	573
plasmid	NZ_CP035200	573
plasmid	NZ_CP035201	573
plasmid	NC_004554	183190
plasmid	NC_010078	137591
plasmid	NZ_CP014694	46170
plasmid	NZ_CP014695	46170
plasmid	NZ_CP023878	575
plasmid	NZ_CP023879	575
plasmid	NZ_CP023880	575
plasmid	NZ_CP023881	575
plasmid	NZ_CP023882	575
plasmid	NZ_CP023883	575
plasmid	NZ_CP023884	575
plasmid	NZ_CP023885	575
plasmid	NC_010914	137591
plasmid	NZ_CP023940	573
plasmid	NZ_CP023942	573
plasmid	NZ_CP023943	573
plasmid	NZ_CP023944	573
plasmid	NZ_CP014109	562
plasmid	NZ_CP014110	562
plasmid	NZ_CP014112	562
plasmid	NZ_CP027099	1280
plasmid	NZ_CP027100	1280
plasmid	NZ_CP027102	1280
plasmid	NC_002806	155537
plasmid	NZ_AP019544	1280
plasmid	NZ_CP040308	562
plasmid	NZ_CP040315	562
plasmid	NZ_CP040317	562
plasmid	NZ_CP040312	562
plasmid	NZ_CP045481	2653857
plasmid	NZ_CP040306	562
plasmid	NZ_CP040310	562
plasmid	NZ_CP023450	1850238
plasmid	NZ_CP023451	1850238
plasmid	NC_002760	156739
plasmid	NZ_CP023452	1850238
plasmid	NZ_CP023453	1850238
plasmid	NZ_CP045548	2662065
plasmid	NZ_CP045549	2662065
plasmid	NZ_AP018825	108980
plasmid	NZ_AP018826	108980
plasmid	NZ_AP018829	78587
plasmid	NZ_CP033244	470
plasmid	NZ_CP033245	470
plasmid	NC_013408	579137
plasmid	NC_005307	158898
plasmid	NC_010378	562
plasmid	NC_013409	579137
plasmid	NZ_AP018748	573
plasmid	NZ_AP018749	573
plasmid	NZ_AP018751	573
plasmid	NZ_AP018752	573
plasmid	NZ_AP018754	573
plasmid	NZ_AP018755	573
plasmid	NZ_CP026014	244366
plasmid	NZ_CP026015	244366
plasmid	NZ_CP026016	244366
plasmid	NC_003789	160057
plasmid	NZ_AP019762	168927
plasmid	NZ_AP019763	168927
plasmid	NZ_AP019764	168927
plasmid	NZ_AP019765	168927
plasmid	NZ_AP019766	168927
plasmid	NZ_AP019767	168927
plasmid	NZ_AP019768	168927
plasmid	NZ_CP026018	573
plasmid	NZ_CP026019	573
plasmid	NZ_CP026020	573
plasmid	NC_011030	1285583
plasmid	NZ_CP026012	573
plasmid	NZ_CP026024	573
plasmid	NZ_CP026025	573
plasmid	NZ_CP043512	208224
plasmid	NZ_CP043513	208224
plasmid	NZ_CP043514	208224
plasmid	NZ_CP043515	208224
plasmid	NZ_CP043516	208224
plasmid	NZ_CP043517	208224
plasmid	NZ_CP042214	1351
plasmid	NC_010902	164546
plasmid	NZ_CP042215	1351
plasmid	NZ_CP042217	1351
plasmid	NZ_CP045046	32022
plasmid	NZ_CP045047	32022
plasmid	NZ_CP022075	545
plasmid	NZ_CP032491	90371
plasmid	NZ_CP032492	90371
plasmid	NZ_CP032493	90371
plasmid	NZ_CP032495	90371
plasmid	NZ_CP032496	90371
plasmid	NC_008308	164608
plasmid	NZ_CP032497	90371
plasmid	NZ_CP032498	90371
plasmid	NZ_CP032499	90371
plasmid	NC_008703	189918
plasmid	NC_008704	189918
plasmid	NZ_CP043499	1120045
plasmid	NZ_CP024631	287
plasmid	NZ_AP019010	615
plasmid	NZ_CP009424	46170
plasmid	NZ_CP009425	46170
plasmid	NC_004936	211595
plasmid	NZ_CP016791	86664
plasmid	NZ_CP016792	86664
plasmid	NZ_CP017939	48296
plasmid	NZ_CP018963	562
plasmid	NZ_CP018964	562
plasmid	NZ_CP019790	687861
plasmid	NZ_CP019006	562
plasmid	NZ_CP019007	562
plasmid	NZ_CP018949	562
plasmid	NZ_CP018950	562
plasmid	NC_004834	231374
plasmid	NZ_CP018951	562
plasmid	NZ_CP018952	562
plasmid	NZ_CP018977	562
plasmid	NZ_CP018978	562
plasmid	NZ_CP018966	562
plasmid	NZ_CP018967	562
plasmid	NZ_CP018968	562
plasmid	NZ_CP018969	562
plasmid	NZ_CP018958	562
plasmid	NZ_CP018959	562
plasmid	NC_005920	59511
plasmid	NZ_CP018960	562
plasmid	NZ_CP018961	562
plasmid	NZ_CP018984	562
plasmid	NZ_CP018985	562
plasmid	NZ_CP018986	562
plasmid	NZ_CP018987	562
plasmid	NZ_CP018988	562
plasmid	NZ_CP018989	562
plasmid	NZ_CP018990	562
plasmid	NZ_CP018940	562
plasmid	NC_014617	253629
plasmid	NZ_CP018941	562
plasmid	NZ_CP018942	562
plasmid	NZ_CP018943	562
plasmid	NZ_CP018944	562
plasmid	NZ_CP018945	562
plasmid	NZ_CP018946	562
plasmid	NZ_CP018947	562
plasmid	NZ_CP018971	562
plasmid	NZ_CP018972	562
plasmid	NZ_CP018973	562
plasmid	NC_006912	319426
plasmid	NZ_CP018974	562
plasmid	NZ_CP018975	562
plasmid	NZ_CP019021	562
plasmid	NZ_CP019022	562
plasmid	NZ_CP019023	562
plasmid	NZ_CP019024	562
plasmid	NZ_CP019025	562
plasmid	NZ_CP019026	562
plasmid	NZ_CP019027	562
plasmid	NZ_CP019028	562
plasmid	NC_010675	336179
plasmid	NC_010409	562
plasmid	NZ_CP014972	1454638
plasmid	NZ_CP014973	1454638
plasmid	NZ_CP014974	1454638
plasmid	NZ_CP019568	1502
plasmid	NZ_CP019569	1502
plasmid	NZ_CP019570	1502
plasmid	NZ_CP019571	1502
plasmid	NZ_CP019016	562
plasmid	NZ_CP019017	562
plasmid	NZ_CP019018	562
plasmid	NC_008053	360016
plasmid	NZ_CP019019	562
plasmid	NZ_CP019577	1502
plasmid	NZ_CP019578	1502
plasmid	NZ_CP019579	1502
plasmid	NZ_CP019580	1502
plasmid	NZ_CP019971	1352
plasmid	NZ_CP019972	1352
plasmid	NZ_CP019973	1352
plasmid	NZ_CP019974	1352
plasmid	NZ_CP019975	1352
plasmid	NC_007927	364103
plasmid	NZ_CP019976	1352
plasmid	NZ_CP019723	1590
plasmid	NZ_CP013047	615
plasmid	NZ_CP019733	103796
plasmid	NZ_CP019731	103796
plasmid	NC_011061	290512
plasmid	NC_013224	485915
plasmid	NC_010815	398767
plasmid	NC_020305	1167006
plasmid	NZ_CP041338	562
plasmid	NC_010874	373212
plasmid	NZ_CP041339	562
plasmid	NZ_CP041340	562
plasmid	NZ_CP041341	562
plasmid	NZ_CP041342	562
plasmid	NZ_CP041343	562
plasmid	NZ_CP045691	573
plasmid	NZ_CP045692	573
plasmid	NZ_CP045693	573
plasmid	NZ_CP045089	337
plasmid	NZ_CP045090	337
plasmid	NC_013090	662024
plasmid	NZ_CP045091	337
plasmid	NZ_CP045662	573
plasmid	NZ_CP045663	573
plasmid	NZ_CP045561	106654
plasmid	NZ_CP044130	2610902
plasmid	NZ_CP007180	1183380
plasmid	NZ_CP007184	1183378
plasmid	NZ_CP007185	1183378
plasmid	NZ_CP007186	1183378
plasmid	NZ_CP007187	1183378
plasmid	NC_013417	682314
plasmid	NZ_CP038495	83334
plasmid	NZ_CP045721	470933
plasmid	NZ_CP045722	470933
plasmid	NZ_CP045723	470933
plasmid	NZ_CP010398	470
plasmid	NZ_CP010399	470
plasmid	NZ_CP010400	470
plasmid	NZ_CP011016	195
plasmid	NZ_CP011017	195
plasmid	NZ_CP010302	32022
plasmid	NC_014557	887059
plasmid	NZ_CP010303	32022
plasmid	NZ_CP011370	287
plasmid	NZ_AP019857	2027293
plasmid	NZ_AP019858	2027293
plasmid	NZ_AP019859	2027293
plasmid	NZ_CP021930	1590
plasmid	NZ_CP021931	1590
plasmid	NZ_CP045750	1639
plasmid	NZ_CP045752	1173427
plasmid	NZ_CP045792	195
plasmid	NC_002124	88773
plasmid	NZ_CP045793	195
plasmid	NZ_CP045736	2662028
plasmid	NZ_CP045730	227942
plasmid	NZ_CP045731	227942
plasmid	NZ_CP045755	1182177
plasmid	NZ_CP045756	1182177
plasmid	NZ_CP045760	1182172
plasmid	NZ_CP045758	1182174
plasmid	NZ_CP045763	1124936
plasmid	NZ_CP045764	1124936
plasmid	NC_007098	715
plasmid	NZ_CP045765	1124936
plasmid	NZ_CP045790	197
plasmid	NZ_CP045770	69218
plasmid	NZ_CP045833	485
plasmid	NZ_CP045834	485
plasmid	NZ_CP045867	1280
plasmid	NZ_CP033248	1492
plasmid	NZ_CP033246	1492
plasmid	NZ_CP045844	61648
plasmid	NZ_CP045841	2664854
plasmid	NC_008049	306254
plasmid	NZ_CP045842	2664854
plasmid	NZ_CP045855	2664893
plasmid	NZ_CP045856	2664893
plasmid	NZ_CP045828	562
plasmid	NZ_CP045829	562
plasmid	NZ_CP045830	562
plasmid	NZ_CP045864	83334
plasmid	NZ_CP045865	83334
plasmid	NZ_CP045057	596
plasmid	NZ_CP045058	596
plasmid	NC_008051	306254
plasmid	NC_010481	470
plasmid	NC_002637	75985
plasmid	NZ_CP045053	596
plasmid	NZ_CP045054	596
plasmid	NZ_CP045055	596
plasmid	NZ_CP045060	596
plasmid	NZ_CP045061	596
plasmid	NZ_CP045062	596
plasmid	NZ_CP040999	1280
plasmid	NZ_CP041000	1280
plasmid	NZ_CP041009	1280
plasmid	NZ_CP005987	637389
plasmid	NC_002112	1904
plasmid	NZ_CP005988	637389
plasmid	NZ_CP005989	637389
plasmid	NZ_CP040457	90371
plasmid	NC_008036	317655
plasmid	NZ_CP041001	562
plasmid	NZ_CP041003	562
plasmid	NZ_CP041004	562
plasmid	NZ_CP041006	28901
plasmid	NZ_CP041007	28901
plasmid	NZ_CP040992	573
plasmid	NC_004526	33011
plasmid	NZ_CP040994	573
plasmid	NZ_CP040995	573
plasmid	NZ_CP040996	573
plasmid	NZ_CP040989	29494
plasmid	NZ_CP013037	195
plasmid	NZ_CP013033	195
plasmid	NZ_CP013035	195
plasmid	NZ_CP045815	1402
plasmid	NZ_CP036247	699186
plasmid	NZ_CP036248	699186
plasmid	NC_010406	39647
plasmid	NZ_CP045822	1423
plasmid	NZ_CP045813	1423
plasmid	NZ_CP045785	622
plasmid	NZ_CP045786	622
plasmid	NZ_CP045787	622
plasmid	NZ_CP045788	622
plasmid	NZ_CP009849	670
plasmid	NZ_CP045923	1423
plasmid	NZ_CP014743	197
plasmid	NZ_CP014745	197
plasmid	NC_007768	46126
plasmid	NZ_CP014746	197
plasmid	NZ_LN890286	98804
plasmid	NZ_LN890287	98804
plasmid	NC_017356	794851
plasmid	NC_014556	765963
plasmid	NC_017364	907240
plasmid	NC_017363	907237
plasmid	NC_012030	416348
plasmid	NC_017298	758678
plasmid	NZ_CP009680	492670
plasmid	NC_007771	46126
plasmid	NZ_CP011408	670
plasmid	NZ_CP010530	1592728
plasmid	NZ_CP010531	1592728
plasmid	NZ_CP010532	1592728
plasmid	NZ_CP010533	1592728
plasmid	NZ_CP010534	1592728
plasmid	NZ_CP017030	32022
plasmid	NZ_CP017876	195
plasmid	NZ_CP017877	195
plasmid	NZ_CP007750	1349827
plasmid	NC_010614	52443
plasmid	NZ_CP017026	195
plasmid	NZ_CP017027	195
plasmid	NZ_CP017028	195
plasmid	NZ_CP017866	195
plasmid	NZ_CP017867	195
plasmid	NZ_CP017874	195
plasmid	NZ_CP017864	197
plasmid	NZ_CP017869	195
plasmid	NZ_CP017870	195
plasmid	NZ_CP017872	195
plasmid	NC_004574	185588
plasmid	NZ_CP017854	197
plasmid	NZ_CP017855	197
plasmid	NZ_CP017857	197
plasmid	NZ_CP017858	197
plasmid	NZ_LT667504	1878935
plasmid	NZ_LT635894	655384
plasmid	NZ_LT635895	655384
plasmid	NZ_CP017879	195
plasmid	NZ_CP017880	195
plasmid	NZ_CP018901	195
plasmid	NC_007143	195
plasmid	NZ_CP017643	470
plasmid	NZ_CP017655	470
plasmid	NZ_CP017647	470
plasmid	NZ_CP017645	470
plasmid	NZ_CP020021	46170
plasmid	NZ_LR217696	1660040
plasmid	NZ_LR217697	1660040
plasmid	NZ_LR217708	2518976
plasmid	NZ_LR217709	2518976
plasmid	NZ_LR217711	2518975
plasmid	NC_013546	715
plasmid	NZ_LR217712	2518975
plasmid	NZ_LR217733	655384
plasmid	NZ_LR217734	655384
plasmid	NZ_CP013250	670
plasmid	NZ_CP018257	470
plasmid	NZ_CP016296	470
plasmid	NZ_CP016297	470
plasmid	NZ_CP016301	470
plasmid	NZ_CP016302	470
plasmid	NZ_CP020047	926
plasmid	NC_003490	38289
plasmid	NC_010426	1280
plasmid	NZ_LR217723	2518979
plasmid	NZ_LR217724	2518979
plasmid	NZ_LR217740	1660043
plasmid	NZ_LR217741	1660043
plasmid	NZ_CP016215	287
plasmid	NZ_CP019987	67827
plasmid	NZ_LR217693	2518980
plasmid	NZ_LR217694	2518980
plasmid	NZ_LR217701	2518974
plasmid	NZ_LR217702	2518974
plasmid	NC_004953	38289
plasmid	NZ_LR217718	2518977
plasmid	NZ_LR217719	2518977
plasmid	NZ_CP019039	492670
plasmid	NZ_CP018678	470
plasmid	NZ_CP018679	470
plasmid	NZ_CP018422	470
plasmid	NZ_CP018255	470
plasmid	NZ_CP019993	1352
plasmid	NZ_CP019994	1352
plasmid	NZ_CP019995	1352
plasmid	NC_010365	43080
plasmid	NZ_CP019989	1352
plasmid	NZ_CP019990	1352
plasmid	NZ_CP019991	1352
plasmid	NZ_LT216437	573
plasmid	NZ_LT216438	573
plasmid	NZ_LT216439	573
plasmid	NZ_LT216440	573
plasmid	NZ_CP015000	287
plasmid	NZ_CP018048	287
plasmid	NZ_CP045950	90371
plasmid	NC_010598	43080
plasmid	NZ_CP045951	90371
plasmid	NZ_CP045959	1962641
plasmid	NZ_CP045964	222805
plasmid	NZ_CP045965	222805
plasmid	NZ_CP045966	222805
plasmid	NZ_CP045967	222805
plasmid	NZ_CP045968	222805
plasmid	NZ_CP045976	562
plasmid	NZ_CP045933	624
plasmid	NZ_CP045934	624
plasmid	NC_013538	312532
plasmid	NZ_CP045935	624
plasmid	NZ_CP045936	624
plasmid	NZ_CP045937	624
plasmid	NZ_CP045938	624
plasmid	NZ_CP045939	624
plasmid	NZ_CP045940	624
plasmid	NZ_CP045942	42897
plasmid	NZ_CP045943	42897
plasmid	NZ_CP045944	42897
plasmid	NZ_CP045953	90371
plasmid	NC_001316	77152
plasmid	NC_017377	1055528
plasmid	NC_017380	1055530
plasmid	NC_017064	1055527
plasmid	NZ_CP045946	48409
plasmid	NZ_CP045971	1639
plasmid	NC_017734	1163743
plasmid	NZ_CP045948	90371
plasmid	NZ_CP045973	1639
plasmid	NZ_CP045957	149539
plasmid	NC_018141	91891
plasmid	NC_015149	86029
plasmid	NZ_LT667501	9
plasmid	NZ_LT667502	9
plasmid	NZ_CP045861	696485
plasmid	NZ_CP045862	696485
plasmid	NZ_CP046020	86040
plasmid	NZ_CP046021	86040
plasmid	NZ_CP045998	562
plasmid	NZ_CP045999	562
plasmid	NZ_CP035781	38293
plasmid	NZ_CP046004	562
plasmid	NC_006907	180
plasmid	NZ_CP046005	562
plasmid	NZ_CP046007	562
plasmid	NZ_CP046008	562
plasmid	NZ_CP035695	29494
plasmid	NZ_CP046001	562
plasmid	NZ_CP046002	562
plasmid	NC_018492	1217984
plasmid	NC_018493	1217984
plasmid	NC_018499	1217984
plasmid	NC_018494	1217984
plasmid	NC_002141	1184
plasmid	NZ_CP007015	1357279
plasmid	NZ_CP046032	2664291
plasmid	NZ_CP046034	2664291
plasmid	NZ_HG813243	1449752
plasmid	NZ_HG813244	1449752
plasmid	NZ_HG813245	1449752
plasmid	NZ_HG813246	1449752
plasmid	NZ_CP045310	1914461
plasmid	NZ_CP010853	1392
plasmid	NZ_CP010854	1392
plasmid	NC_007962	201
plasmid	NZ_CP010814	1392
plasmid	NZ_CP010815	1392
plasmid	NZ_CP006725	1395589
plasmid	NZ_CP006726	1395589
plasmid	NZ_CP006727	1395589
plasmid	NZ_AP013064	1334564
plasmid	NZ_AP013065	1334564
plasmid	NZ_CP011637	615
plasmid	NZ_CP011638	615
plasmid	NZ_CP011639	615
plasmid	NC_001843	210
plasmid	NC_010427	1280
plasmid	NZ_CP011640	615
plasmid	NZ_CP011641	615
plasmid	NZ_CP011963	129394
plasmid	NZ_CP011119	630
plasmid	NZ_CP046063	33967
plasmid	NZ_CP046064	33967
plasmid	NZ_CP046038	1599
plasmid	NZ_CP046039	1599
plasmid	NZ_CP046043	202956
plasmid	NZ_CP046044	202956
plasmid	NC_008351	1286
plasmid	NZ_CP046066	2661922
plasmid	NZ_CP046067	2661922
plasmid	NZ_CP046068	2661922
plasmid	NZ_CP007132	1447714
plasmid	NZ_CP044332	134
plasmid	NZ_CP044333	134
plasmid	NZ_CP045647	1282
plasmid	NZ_CP044329	173366
plasmid	NZ_CP044330	173366
plasmid	NZ_CP046074	1352
plasmid	NC_010370	168471
plasmid	NZ_CP046075	1352
plasmid	NZ_CP046076	1352
plasmid	NZ_CP046078	1352
plasmid	NZ_CP046079	1352
plasmid	NZ_CP012520	1392
plasmid	NZ_CP012521	1392
plasmid	NZ_CP011287	630
plasmid	NZ_CP013995	1352
plasmid	NZ_CP013996	1352
plasmid	NZ_CP046100	2054902
plasmid	NC_003892	180590
plasmid	NZ_CP046101	2054902
plasmid	NZ_CP046102	2054902
plasmid	NZ_CP011146	1396
plasmid	NZ_CP011920	95486
plasmid	NZ_CP014472	86029
plasmid	NZ_CP014473	86029
plasmid	NC_014389	515622
plasmid	NC_014390	515622
plasmid	NC_015178	926570
plasmid	NC_015187	926570
plasmid	NC_010492	447032
plasmid	NC_015179	926570
plasmid	NC_015188	926570
plasmid	NC_015180	926570
plasmid	NC_015181	926570
plasmid	NC_015189	926570
plasmid	NC_015182	926570
plasmid	NC_017081	1142394
plasmid	NZ_CP016535	1185653
plasmid	NZ_CP016536	1185653
plasmid	NZ_AP019828	157691
plasmid	NC_004987	456327
plasmid	NZ_AP019824	157688
plasmid	NZ_AP019825	157688
plasmid	NZ_AP019826	157688
plasmid	NZ_AP019196	648
plasmid	NZ_AP019197	648
plasmid	NZ_AP019198	648
plasmid	NZ_CP039260	173
plasmid	NZ_CP014846	1796606
plasmid	NZ_CP017563	754502
plasmid	NZ_CP017564	754502
plasmid	NC_010608	518693
plasmid	NZ_CP017565	754502
plasmid	NZ_AP019194	644
plasmid	NZ_CP040912	48296
plasmid	NZ_CP040913	48296
plasmid	NZ_CP046117	550
plasmid	NZ_CP046118	550
plasmid	NZ_CP046124	37734
plasmid	NZ_CP046125	37734
plasmid	NZ_CP046126	37734
plasmid	NZ_CP029990	1192842
plasmid	NC_011299	933801
plasmid	NZ_LT837804	157592
plasmid	NZ_LT837805	157592
plasmid	NZ_LT837806	157592
plasmid	NZ_CP029444	615
plasmid	NZ_CP029445	615
plasmid	NZ_CP029446	615
plasmid	NZ_CP029447	615
plasmid	NZ_CP029448	615
plasmid	NZ_CP046163	2661921
plasmid	NZ_CP046164	2661921
plasmid	NC_014110	758582
plasmid	NZ_CP046165	2661921
plasmid	NZ_CP011282	1352
plasmid	NZ_CP011283	1352
plasmid	NZ_CP011284	1352
plasmid	NZ_CP011285	1352
plasmid	NZ_CP015123	1352
plasmid	NZ_CP030220	28901
plasmid	NZ_CP030221	28901
plasmid	NZ_CP030222	28901
plasmid	NZ_CP012141	1617964
plasmid	NC_014116	758583
plasmid	NZ_CP012142	1617964
plasmid	NZ_CP012143	1617964
plasmid	NZ_CP015858	1590
plasmid	NZ_CP015859	1590
plasmid	NZ_CP015860	1590
plasmid	NZ_CP015861	1590
plasmid	NZ_CP015862	1590
plasmid	NZ_CP015777	1392
plasmid	NZ_CP015778	1392
plasmid	NZ_CP011154	1396
plasmid	NC_001387	1916
plasmid	NC_009781	562
plasmid	NZ_CP011152	1396
plasmid	NZ_CP015032	95486
plasmid	NZ_CP015038	95486
plasmid	NZ_CP011156	1396
plasmid	NZ_CP011157	1396
plasmid	NZ_CP041619	623
plasmid	NZ_CP041621	623
plasmid	NZ_CP031608	56454
plasmid	NZ_CP031281	45972
plasmid	NZ_CP045534	2654284
plasmid	NC_001383	40324
plasmid	NZ_CP045535	2654284
plasmid	NZ_CP045536	2654284
plasmid	NZ_CP023318	1404
plasmid	NZ_CP023319	1404
plasmid	NZ_CP006031	1344042
plasmid	NZ_CP026194	2066051
plasmid	NZ_CP026195	2066051
plasmid	NZ_CP026196	2066051
plasmid	NZ_CP039093	1238
plasmid	NZ_CP039094	1238
plasmid	NC_001378	624
plasmid	NZ_CP039095	1238
plasmid	NZ_CP039096	1238
plasmid	NZ_CP039172	1238
plasmid	NZ_CP039174	1238
plasmid	NZ_CP038812	1238
plasmid	NZ_CP038813	1238
plasmid	NZ_CP038814	1238
plasmid	NZ_CP038815	1238
plasmid	NZ_CP039196	1238
plasmid	NZ_CP039197	1238
plasmid	NC_001395	1280
plasmid	NZ_CP039198	1238
plasmid	NZ_CP039199	1238
plasmid	NZ_CP039200	1238
plasmid	NZ_CP038894	1238
plasmid	NZ_CP038895	1238
plasmid	NZ_CP038896	1238
plasmid	NZ_CP038897	1238
plasmid	NZ_CP038905	1238
plasmid	NZ_CP038906	1238
plasmid	NZ_CP038907	1238
plasmid	NC_001391	1280
plasmid	NZ_CP038924	1238
plasmid	NZ_CP038925	1238
plasmid	NZ_CP038926	1238
plasmid	NZ_CP038928	1238
plasmid	NZ_CP038929	1238
plasmid	NZ_CP038931	1238
plasmid	NZ_CP038953	1238
plasmid	NZ_CP038954	1238
plasmid	NZ_CP038955	1238
plasmid	NZ_CP038958	1238
plasmid	NC_001380	1311
plasmid	NZ_CP038959	1238
plasmid	NZ_CP038960	1238
plasmid	NZ_CP039033	1238
plasmid	NZ_CP039034	1238
plasmid	NZ_CP039061	1238
plasmid	NZ_CP039062	1238
plasmid	NZ_CP039063	1238
plasmid	NZ_CP039064	1238
plasmid	NZ_CP039088	1238
plasmid	NZ_CP039089	1238
plasmid	NC_002748	1360
plasmid	NZ_CP039091	1238
plasmid	NZ_CP039113	1238
plasmid	NZ_CP039115	1238
plasmid	NZ_CP039191	1238
plasmid	NZ_CP039192	1238
plasmid	NZ_CP039193	1238
plasmid	NZ_CP039194	1238
plasmid	NZ_CP039210	1238
plasmid	NZ_CP039211	1238
plasmid	NZ_CP039212	1238
plasmid	NC_001376	1423
plasmid	NZ_CP039213	1238
plasmid	NZ_CP038877	1238
plasmid	NZ_CP038879	1238
plasmid	NZ_CP038880	1238
plasmid	NZ_CP038882	1238
plasmid	NZ_CP038884	1238
plasmid	NZ_CP038885	1238
plasmid	NZ_CP038899	1238
plasmid	NZ_CP038900	1238
plasmid	NZ_CP038902	1238
plasmid	NC_020228	729
plasmid	NZ_CP038903	1238
plasmid	NZ_CP038938	1238
plasmid	NZ_CP038940	1238
plasmid	NZ_CP038941	1238
plasmid	NZ_CP038963	1238
plasmid	NZ_CP038965	1238
plasmid	NZ_CP039036	1238
plasmid	NZ_CP039037	1238
plasmid	NZ_CP039066	1238
plasmid	NZ_CP039067	1238
plasmid	NC_020237	1284
plasmid	NZ_CP039068	1238
plasmid	NZ_CP038887	1238
plasmid	NZ_CP038888	1238
plasmid	NZ_CP038889	1238
plasmid	NZ_CP039215	1238
plasmid	NZ_CP039216	1238
plasmid	NZ_CP039217	1238
plasmid	NZ_CP039218	1238
plasmid	NZ_CP038909	1238
plasmid	NZ_CP038910	1238
plasmid	NC_020251	624
plasmid	NC_002147	358
plasmid	NZ_CP038912	1238
plasmid	NZ_CP038919	1238
plasmid	NZ_CP038921	1238
plasmid	NZ_CP038948	1238
plasmid	NZ_CP038949	1238
plasmid	NZ_CP038933	1238
plasmid	NZ_CP038934	1238
plasmid	NZ_CP038935	1238
plasmid	NZ_CP038936	1238
plasmid	NZ_CP039220	1238
plasmid	NC_020270	562
plasmid	NZ_CP039221	1238
plasmid	NZ_CP039222	1238
plasmid	NZ_CP039223	1238
plasmid	NZ_CP039224	1238
plasmid	NZ_CP039225	1238
plasmid	NZ_CP039226	1238
plasmid	NZ_CP038973	1238
plasmid	NZ_CP038974	1238
plasmid	NZ_CP039047	1238
plasmid	NZ_CP039048	1238
plasmid	NC_020271	941322
plasmid	NZ_CP039049	1238
plasmid	NZ_CP039056	1238
plasmid	NZ_CP039058	1238
plasmid	NZ_CP039078	1238
plasmid	NZ_CP039079	1238
plasmid	NZ_CP039082	1238
plasmid	NZ_CP039084	1238
plasmid	NZ_CP039086	1238
plasmid	NZ_CP039108	1238
plasmid	NZ_CP039110	1238
plasmid	NC_020280	67780
plasmid	NZ_CP039187	1238
plasmid	NZ_CP039051	1238
plasmid	NZ_CP039052	1238
plasmid	NZ_CP039053	1238
plasmid	NZ_CP039054	1238
plasmid	NZ_CP039241	1238
plasmid	NZ_CP039242	1238
plasmid	NZ_CP039243	1238
plasmid	NZ_CP039244	1238
plasmid	NZ_CP039245	1238
plasmid	NC_020281	67780
plasmid	NZ_CP039246	1238
plasmid	NZ_CP039041	1238
plasmid	NZ_CP039042	1238
plasmid	NZ_CP039043	1238
plasmid	NZ_CP039071	1238
plasmid	NZ_CP039073	1238
plasmid	NZ_CP039074	1238
plasmid	NZ_CP039098	1238
plasmid	NZ_CP039100	1238
plasmid	NZ_CP039103	1238
plasmid	NC_020282	67780
plasmid	NZ_CP039105	1238
plasmid	NZ_CP039106	1238
plasmid	NZ_CP039177	1238
plasmid	NZ_CP039179	1238
plasmid	NZ_CP039185	1238
plasmid	NZ_CP039202	1238
plasmid	NZ_CP039205	1238
plasmid	NZ_CP039206	1238
plasmid	NZ_CP039207	1238
plasmid	NZ_CP039208	1238
plasmid	NC_020295	67780
plasmid	NZ_CP039235	1238
plasmid	NZ_CP039236	1238
plasmid	NZ_CP039237	1238
plasmid	NZ_CP039238	1238
plasmid	NZ_CP039239	1238
plasmid	NZ_CP038892	1238
plasmid	NZ_CP038914	1238
plasmid	NZ_CP038915	1238
plasmid	NZ_CP038916	1238
plasmid	NZ_CP038917	1238
plasmid	NC_002134	1288825
