scientificName	nuccoreAcc	taxid
Acidisarcina polymorpha	CP030842	2211140
Acidisarcina polymorpha	CP030841	2211140
Synechococcus	AF441790	1129
Synechococcus elongatus	CP033062	32046
Lactobacillus plantarum	CP017367	1590
Lactobacillus plantarum	CP026510	1590
Lactobacillus plantarum	CP020094	1590
Lactobacillus	CP019740	1578
Lactobacillus	CP019349	1578
Lactobacillus pentosus	CP016495	1589
Lactobacillus plantarum	CP025418	1590
Rhodococcus erythropolis	AB127588	1833
Rhodococcus erythropolis	AY178757	1833
Borrelia duttonii	AB073701	40834
Borrelia crocidurae	CP003437	29520
Borrelia duttonii	CP000983	40834
Borrelia duttonii	CP000984	40834
Borrelia duttonii	CP000982	40834
Borrelia duttonii	CP000991	40834
Borrelia recurrentis	CP000997	44449
Exiguobacterium sp. S3-2	KF697251	1389960
Exiguobacterium sp. S3-2	KF697252	1389960
Exiguobacterium sibiricum	CP001024	332410
Pantoea agglomerans	CP034472	549
Pantoea vagans	CP001894	470934
Pantoea vagans	CP022518	470934
Pantoea alhagi	CP019707	1891675
Nostoc sp. CENA543	CP023280	1869241
Nostoc sp. CENA543	CP023279	1869241
Nostoc sp. CENA543	CP023282	1869241
Nostoc sp. CENA543	CP023281	1869241
Nostoc flagelliforme	CP024788	2038116
Nostoc flagelliforme	CP024789	2038116
Nostoc flagelliforme	CP024791	2038116
Nostoc flagelliforme	CP024787	2038116
Nostoc flagelliforme	CP024792	2038116
Leisingera	CP038238	191028
Leisingera aquaemixtae	CP041158	1396826
Streptomyces lividans	AY225511	1916
Streptomyces coelicolor	NC_003903	1902
Streptomyces glaucescens	CP009439	1907
Streptomyces globosus	CP030863	68209
Bacteria	CP040811	2
Kineococcus radiotolerans	CP000751	131568
Borrelia miyamotoi	CP044655	47466
Borrelia miyamotoi	CP037257	47466
Acinetobacter	CP016901	469
Acinetobacter	CP033566	469
Acinetobacter	CP041228	469
Acinetobacter	CP042563	469
Acinetobacter nosocomialis	CP033549	106654
Acinetobacter pittii	CP028571	48296
Acinetobacter lwoffii	CP019149	28090
Pseudomonas stutzeri	CP003072	316
Pseudomonas sp.	MK376341	306
Pseudomonas sp. ZM1	KJ940992	1523522
Pseudomonas sp.	MK376349	306
Synechococcus sp. PCC 7502	CP003595	1173263
Flavobacterium psychrophilum	AY277637	96345
Psychrobacter sp. DAB_AL43B	JQ245700	1028416
Psychrobacter sp. G	CP006267	571800
Agrobacterium vitis	CP000636	373
Agrobacterium vitis	CP000637	373
Ensifer adhaerens	CP007238	106592
Sinorhizobium sp. RAC02	CP016451	1842534
Agrobacterium tumefaciens	CP029047	358
Thermus oshimai	CP003250	56957
Thermus thermophilus	CP003253	274
Thermus thermophilus	LR027520	274
Thermus thermophilus	AP019793	274
Thermus thermophilus	AP008227	274
Thermus thermophilus	AE017222	274
Thermus parvatiensis	CP014142	456163
Thermus brockianus	CP016313	56956
Phaeobacter inhibens	CP010765	221822
Phaeobacter inhibens	CP010764	221822
Emticicia oligotrophica	CP002963	312279
Emticicia oligotrophica	CP002962	312279
Borrelia miyamotoi	CP036610	47466
Borrelia miyamotoi	CP044834	47466
Lactobacillus	CP031176	1578
Lactobacillus plantarum	CP035023	1590
Lactobacillus plantarum	CP012659	1590
Lactobacillus mali	CP045036	1618
Leuconostoc lactis	CP016600	1246
Carnobacterium maltaromaticum	LN846931	2751
Bacillus	CP010587	55087
Bacillus	CP041068	55087
Bacillus megaterium	CP018878	1404
Bacillus megaterium	CP001987	1404
Bacillus megaterium	CP028087	1404
Bacillus megaterium	CP032535	1404
Bacillus simplex	CP011009	1478
Exiguobacterium sp. N4-1P	CP022237	2051906
Stenotrophomonas rhizophila	CP031730	216778
Legionella adelaidensis	LR134413	45056
Legionella adelaidensis	LR134424	45056
Legionella adelaidensis	LR134417	45056
Mitsuaria sp. 7	CP011515	1658665
Lactococcus garvieae	HE650696	1363
Lactococcus garvieae	AP017399	1363
Lactobacillales	AP017939	186826
Lactobacillales	EU555173	186826
Enterococcus faecium	AY425961	1352
Lactobacillales	KU707950	186826
Lactobacillales	CP031007	186826
Borrelia miyamotoi	CP044636	47466
Borrelia miyamotoi	CP024319	47466
Borrelia miyamotoi	CP044795	47466
Borrelia miyamotoi	CP036740	47466
Borrelia miyamotoi	CP044634	47466
Borrelia miyamotoi	CP017136	47466
Shewanella baltica	CP002812	62322
Shewanella baltica	CP002813	62322
Shewanella baltica	CP000565	62322
Sinorhizobium meliloti	CP002785	382
Sinorhizobium meliloti	CP021213	382
Sinorhizobium meliloti	CP021214	382
Sinorhizobium meliloti	CP021817	382
Sinorhizobium meliloti	EF066650	382
Rhizobium favelukesii	HG916853	348824
Escherichia coli	KJ721805	562
Klebsiella pneumoniae	CP012428	573
Rhizobium	CP032688	379
Rhizobium gallicum	CP006878	56730
Rhizobiaceae	CP002245	82115
Rhizobiaceae	CP006987	82115
Rhizobiaceae	CP013523	82115
Rhizobium tropici	CP004016	398
Sphingopyxis	AB534719	165697
Campylobacter coli	CP004068	195
Campylobacter	KF192842	194
Campylobacter	DQ518171	194
Campylobacter coli	AY948116	195
Campylobacter coli	CP007186	195
Campylobacter coli	CP040241	195
Borrelia miyamotoi	CP044637	47466
Borrelia miyamotoi	CP036774	47466
Borrelia miyamotoi	CP036941	47466
Calothrix brevissima	AP018209	938406
Calothrix brevissima	AP018208	938406
Aulosira laxa	AP018309	1541975
Nostocales	AP018249	1161
Nostoc carneum	AP018183	374162
Microchaete diplosiphon	AP018237	1197
Enterococcus mundtii	AP013038	53346
Enterococcus faecium	KP342511	1352
Enterococcus faecium	CP040906	1352
Enterococcus faecium	CP040873	1352
Enterococcus faecium	CP033042	1352
Enterococcus faecium	CP004064	1352
Enterococcus faecium	CP034948	1352
Enterococcus sp. DA9	CP042840	2603296
Enterococcus faecium	CP027503	1352
Enterococcus faecium	CP012469	1352
Enterococcus faecium	CP014534	1352
Enterococcus faecium	CP033208	1352
Enterococcus faecium	CP018070	1352
Enterococcus faecium	CP017789	1352
Enterococcus faecium	CP023812	1352
Enterococcus faecium	CP011283	1352
Enterococcus faecium	CP040851	1352
Enterococcus faecium	CP016165	1352
Enterococcus hirae	CP015517	1354
Enterococcus faecium	CP012457	1352
Nostoc sp. NIES-2111	AP018190	1973475
Nostoc sp. NIES-2111	AP018192	1973475
Nostoc punctiforme	CP001040	272131
Nostoc punctiforme	CP001041	272131
Yersinia enterocolitica	CP016941	630
Yersinia	CP009457	444888
Yersinia	CP025801	444888
Buchnera aphidicola	CP034896	9
Buchnera aphidicola	CP034899	9
Buchnera aphidicola	CP034890	9
Buchnera aphidicola	CP034887	9
Buchnera aphidicola	CP029204	9
Buchnera aphidicola	CP034860	9
Buchnera aphidicola	CP009255	9
Crinalium epipsammum	CP003627	241425
Crinalium epipsammum	CP003625	241425
Crinalium epipsammum	CP003622	241425
Crinalium epipsammum	CP003624	241425
Crinalium epipsammum	CP003623	241425
Azospirillum brasilense	CP032327	192
Azospirillum brasilense	CP007798	192
Azospirillum brasilense	CP032335	192
Azospirillum brasilense	CP032344	192
Azospirillum brasilense	CP022256	192
Azospirillum brasilense	CP032350	192
Azospirillum sp. TSH58	CP022365	664962
Candidatus Azobacteroides pseudotrichonymphae	AP017918	511435
Candidatus Azobacteroides pseudotrichonymphae	AP017915	511435
Calothrix sp. NIES-2098	AP018173	1954171
Microchaete diplosiphon	AP018239	1197
Chelativorans sp. BNC1	CP000392	266779
Chelativorans sp. BNC1	CP000389	266779
Mesorhizobium oceanicum	CP018172	1670800
Granulicella tundricola	CP002485	940615
Piscirickettsia salmonis	CP012416	1238
Piscirickettsia salmonis	CP012509	1238
Methylobacterium radiotolerans	CP001003	31998
Xanthomonas	CP004401	338
Xanthomonas	CP018476	338
Amycolatopsis japonica	CP008954	208439
Clostridium perfringens	CP019579	1502
Clostridium perfringens	MK275620	1502
Sphingobium sp. RAC03	CP016454	1843368
Sphingobium baderi	CP013267	1332080
Sphingomonas wittichii	CP021184	160791
Sphingomonas sp. IC081	CP029767	304378
Sphingopyxis sp. MG	CP026382	1866325
Sphingobium sp. RAC03	CP016455	1843368
Sphingobium hydrophobicum	CP022751	1673076
Sphingomonas sp. FARSPH	CP029988	2219696
Lactobacillus pentosus	FN394966	1589
Lactobacillaceae	CP003139	33958
Lactobacillus pentosus	KJ868090	1589
Erwinia tracheiphila	CP013971	65700
Pectobacterium parmentieri	CP027261	1905730
Serratia entomophila	AF135182	42906
Serratia fonticola	CP013914	47917
Serratia fonticola	CP013915	47917
Escherichia coli	CP025889	562
Escherichia coli	CP024150	562
Escherichia coli	CP031896	562
Clostridium botulinum	KJ776578	1491
Clostridium botulinum	FR745876	1491
Clostridium botulinum	KT901798	1491
Paenibacillus polymyxa	CP010270	1406
Paenibacillus peoriae	CP011513	59893
Paenibacillus polymyxa	HE577055	1406
Burkholderia	CP009547	32008
Burkholderia ubonensis	CP013369	101571
Burkholderia ubonensis	CP013415	101571
Burkholderia	CP011506	32008
Burkholderia	AM747723	32008
Burkholderia cenocepacia	CP011920	95486
Burkholderia cenocepacia	CP000461	95486
Burkholderia contaminans	CP042167	488447
Cylindrospermum stagnale	CP003645	142864
Synechococcus sp. PCC 8807	CP016485	195248
Klebsiella pneumoniae	CP020846	573
Serratia marcescens	CP041127	615
Serratia marcescens	CP018921	615
Yersinia pseudotuberculosis	CP010068	633
Fischerella sp. NIES-4106	AP018301	2005456
Fischerella sp. NIES-4106	AP018300	2005456
Paracoccus aestuarii	JQ684025	453842
Paracoccus marcusii	KC561053	59779
Paracoccus yeei	KM659094	147645
Pseudomonas syringae	KX009062	317
Martelella sp. AD-3	CP014277	686597
Martelella mediterranea	CP020332	293089
Martelella mediterranea	CP020333	293089
Martelella sp. AD-3	CP014276	686597
Enterobacter hormaechei	CP043769	158836
Klebsiella michiganensis	CP042550	1134687
Rhodococcus erythropolis	AP008932	1833
Rhodococcus qingshengii	CP042916	334542
Rhodococcus sp. 008	CP015204	1723645
Saprospira grandis	CP002832	1008
Proteobacteria	CP022501	1224
Clostridium perfringens	MK275627	1502
Clostridium perfringens	CP000313	1502
Exiguobacterium sibiricum	CP001023	332410
Exiguobacterium sp. N4-1P	CP022241	2051906
Exiguobacterium mexicanum	CP040673	340146
Calothrix brevissima	AP018211	938406
Microchaete diplosiphon	AP018235	1197
Microchaete diplosiphon	AP018241	1197
Sulfitobacter sp. SK012	CP025806	1389005
Sulfitobacter sp. SK012	CP025805	1389005
Paracoccus sp. 2251	CP040763	2560053
Tateyamaria omphalii	CP019319	299262
Brevirhabdus pacifica	CP019127	1267768
Campylobacter	CP000550	194
Campylobacter	CP007184	194
Clostridioides difficile	CP033217	1496
Clostridioides difficile	CP033215	1496
Staphylococcus aureus	CP042011	1280
Leptolyngbya boryana	AP018206	1184
Scytonema sp. HK-05	AP018198	1137095
Deinococcus geothermalis	CP000856	68909
Deinococcus sp. S14-83	CP034187	2489213
Paracoccus marcusii	KC561055	59779
Paracoccus sp. Arc7-R13	CP034816	2500532
Haemophilus influenzae	AF447808	727
Acinetobacter pittii	CP027253	48296
Acinetobacter pittii	CP028573	48296
Acinetobacter baumannii	CP000864	470
Acinetobacter	KY984047	469
Acinetobacter pittii	MF078635	48296
Xanthomonas citri	CP023156	346
Xanthomonas citri	CP023161	346
Xanthomonas citri	CP022269	346
Xanthomonas citri	CP013007	346
Xanthomonas citri	CP022266	346
Xanthomonas citri	CP022264	346
Borrelia miyamotoi	CP036611	47466
Borrelia miyamotoi	CP036609	47466
Borrelia miyamotoi	CP036606	47466
Borrelia miyamotoi	CP044828	47466
Paracoccus marcusii	JQ678602	59779
Paracoccus yeei	CP031086	147645
Paracoccus marcusii	KC561054	59779
Paracoccus sp. Arc7-R13	CP034818	2500532
Paracoccus yeei	KM659095	147645
Paracoccus yeei	CP031085	147645
Paracoccus aminophilus	GQ468939	34003
Ketogulonicigenium robustum	CP019940	92947
Pasteurellaceae	AM183225	712
Pasteurellaceae	AY862436	712
Bacillus mycoides	CP031072	1405
Bacillus mycoides	CP009691	1405
Bacillus thuringiensis	CP003693	1428
Bacillus thuringiensis	CP016590	1428
Bacillus cereus	CP018741	1396
Bacillus thuringiensis	CP009349	1428
Bacillus cereus	CP045608	1396
Bacillus wiedmannii	CP024686	1890302
Bacillus thuringiensis	CP012101	1428
Azospirillum sp. TSA2s	CP039651	709810
Azospirillum sp. TSA2s	CP039643	709810
Sphingomonas taxi	CP009573	1549858
Sphingomonas sp. LK11	CP013917	1390395
Burkholderia gladioli	CP002603	28095
Streptomyces alboflavus	CP023976	67267
Photobacterium damselae	FN597600	38293
Photobacterium damselae	KC344732	38293
Photobacterium damselae	DQ069059	38293
Photobacterium damselae	AP018047	38293
Photobacterium damselae	AP018048	38293
Methylobacterium nodulans	CP001356	114616
Methylobacterium nodulans	CP001355	114616
Leptospira mayottensis	CP030146	1137606
Leptospira weilii	CP040845	28184
Leptospira borgpetersenii	CP012031	174
Bacillus megaterium	CP018875	1404
Bacillus megaterium	CP001990	1404
Bacillus megaterium	CP028091	1404
Pleomorphomonas sp. SM30	AP017627	1885025
Rubrobacter indicoceani	CP031117	2051957
Sulfitobacter sp. D7	CP020699	1968541
Haematobacter massiliensis	CP035514	195105
Fusobacterium nucleatum	CP000710	851
Mycobacterium chimaera	CP015274	222805
Mycobacterium	CP015270	1763
Synechococcus sp. PCC 7002	CP000955	32049
Synechococcus sp. PCC 7003	CP016475	374981
Synechococcus	CP040357	1129
Synechococcus	CP014002	1129
Synechococcus sp. PCC 8807	CP016488	195248
Synechococcus sp. PCC 11901	CP040358	2579791
Synechococcus sp. PCC 7117	CP016481	195498
Clostridium perfringens	AP003515	1502
Clostridium perfringens	AP013033	1502
Clostridium perfringens	MK275619	1502
Clostridium perfringens	CP013043	1502
Clostridium perfringens	MK275621	1502
Polaromonas naphthalenivorans	CP000535	216465
Polaromonas sp. W10N	MG869623	1840301
Paraburkholderia phytofirmans	CP001054	261302
Paraburkholderia aromaticivorans	CP022993	2026199
Leuconostoc	CP001753	1243
Leuconostoc	DQ489738	1243
Leuconostoc mesenteroides	CP035749	1245
Borrelia crocidurae	CP003448	29520
Borrelia crocidurae	CP003446	29520
Xanthomonas vasicola	CP034650	56459
Fibrella aestuarina	HE796684	651143
Bacillus sp. JAMB750	AB125215	253629
Halobacillus halophilus	HE717025	1570
Phaeobacter piscinae	CP010687	1580596
Phaeobacter piscinae	CP010686	1580596
Enterobacteriaceae	CP022275	543
Enterobacteriaceae	MH192342	543
Raoultella ornithinolytica	CP038275	54291
Klebsiella	CP023418	570
Klebsiella	CP024509	570
Klebsiella	AP014954	570
Raoultella electrica	CP041249	1259973
Enterobacterales	CP029448	91347
Enterobacterales	CP018361	91347
Raoultella ornithinolytica	CP038276	54291
Klebsiella oxytoca	CP011634	571
Klebsiella oxytoca	CP026272	571
Klebsiella	CP008843	570
Klebsiella	CP026718	570
Klebsiella oxytoca	CP029127	571
Clostridium taeniosporum	CP017256	394958
Clostridium taeniosporum	CP017255	394958
Sphingobium sp. EP60837	CP015988	1855519
Rhizobium sp. ACO-34A	CP021375	1571470
Lactobacillus helveticus	CP031017	1587
Lactobacillus crispatus	CP026504	47770
Lactobacillus paragasseri	CP040501	525326
Lactobacillus gasseri	CP008839	1596
Burkholderia gladioli	CP009320	28095
Burkholderia stabilis	LR025745	95485
Leptotrichia hongkongensis	AP019847	554406
Leptotrichia wadei	AP019837	157687
Vibrio harveyi	CP025540	669
Vibrio harveyi	CP018683	669
Vibrio harveyi	CP018684	669
Vibrio vulnificus	CP014638	672
Vibrio harveyi	CP018682	669
Ochrobactrum anthropi	CP000762	529
Ochrobactrum sp. LM19	KM659091	1449781
Ochrobactrum sp. LM19	KM659092	1449781
Lactobacillus reuteri	HQ015473	1598
Geobacillus sp. WCH70	CP001639	471223
Geobacillus genomosp. 3	CP006255	1921421
Geobacillus	CP008904	129337
Geobacillus	CP017693	129337
Geobacillus thermoleovorans	CP014336	33941
Geobacillus kaustophilus	AP006520	1462
Legionella adelaidensis	LR134431	45056
Legionella adelaidensis	LR134432	45056
Legionella adelaidensis	LR134428	45056
Bacteria	CP044099	2
Bacteroides fragilis	CP036545	817
Planktothrix agardhii	LO018306	1160
Isosphaera pallida	CP002354	128
Massilia sp. WG5	CP012641	1707785
Massilia sp. WG5	CP012642	1707785
Runella slithyformis	CP002864	106
Runella sp. HYN0085	CP030856	2259595
Synechococcus sp. PCC 7002	CP000952	32049
Synechococcus sp. PCC 7117	CP016478	195498
Synechocystis	CP003270	1142
Photobacterium damselae	CP035463	38293
Photobacterium phosphoreum	AY789019	659
Deinococcus deserti	CP001116	310783
Deinococcus deserti	CP001115	310783
Deinococcus deserti	CP001117	310783
Acaryochloris marina	CP000840	155978
Acaryochloris marina	CP000838	155978
Acaryochloris marina	CP000839	155978
Acaryochloris marina	CP000843	155978
Acaryochloris marina	CP000845	155978
Acaryochloris marina	CP000844	155978
Acaryochloris marina	CP000841	155978
Acaryochloris marina	CP000842	155978
Roseomonas gilardii	CP015585	257708
Roseomonas sp. FDAARGOS_362	CP024587	2018065
Roseomonas sp. FDAARGOS_362	CP024583	2018065
Roseomonas sp. FDAARGOS_362	CP024582	2018065
Moraxella catarrhalis	AY167745	480
Acinetobacter lwoffii	CP032111	28090
Melissococcus plutonius	AP018494	33970
Legionella adelaidensis	LR134430	45056
Sphingomonas sp. LK11	CP013918	1390395
Sphingomonas sp. AAP5	CP037916	1523415
Sphingobium chungbukense	GU811235	56193
Sphingobium herbicidovorans	CP020541	76947
Sphingomonas wittichii	CP021189	160791
Planococcus sp. ZOYM	DQ438985	378212
Planomicrobium glaciei	CP041324	459472
Planococcus antarcticus	CP016536	161360
Borrelia miyamotoi	CP044786	47466
Borrelia miyamotoi	CP024328	47466
Corynebacterium maris	CP003925	575200
Corynebacterium glutamicum	CP014329	1718
Corynebacterium casei	CP004352	160386
Acinetobacter baumannii	CP000522	470
Acinetobacter baumannii	CP034094	470
Acinetobacter tandoii	CP041366	202954
Treponema succinifaciens	CP002632	167
Campylobacter	CP017417	194
Campylobacter	CP018901	194
Campylobacter	CP044176	194
Bacteroides fragilis	AB646744	817
Bacteroides	CP041232	816
Bacteroides	AP019728	816
Bacteroides fragilis	CP036554	817
Roseivivax	CP045319	93682
Rhodobacteraceae bacterium	CP031586	1904441
Escherichia coli	CP030922	562
Buttiauxella sp. 3AFRM03	CP033074	2479367
Enterobacter cloacae	CP001920	550
Salmonella enterica	CP029997	28901
Wigglesworthia glossinidia	AB063523	51229
Candidatus Baumannia cicadellinicola	CP011788	186490
Shewanella oneidensis	AE014300	70863
Acinetobacter baumannii	MK360916	470
Acinetobacter baumannii	CP038265	470
Enterobacteriaceae	CP026203	543
Enterobacteriaceae	CP017993	543
Shewanella sp. FDAARGOS_354	CP022090	1930557
Bacillus thuringiensis	CP021440	1428
Bacillus thuringiensis	CP021439	1428
Bacillus thuringiensis	CP021441	1428
Yersinia enterocolitica	CP007450	630
Yersinia enterocolitica	CP007449	630
Bacillus thuringiensis	CP003692	1428
Bacillus thuringiensis	CP012103	1428
Bacillus thuringiensis	EU362919	1428
Bacillus mycoides	CP020747	1405
Bacillus	CP043832	55087
Bacillus sp. BD59S	CP034685	2499213
Bacillus cereus	CP011146	1396
Staphylococcus aureus	CP042014	1280
Staphylococcus aureus	CP042111	1280
Selenomonas ruminantium	AP012298	971
Selenomonas ruminantium	AB003193	971
Vibrio sp. 09022	CP000757	452804
Vibrio campbellii	CP015865	680
Vibrio campbellii	CP030790	680
Vibrio vulnificus	CP019123	672
Citrobacter freundii	CP032182	546
Aminobacter sp. MSH1	CP026266	374606
Aminobacter sp. MSH1	CP028970	374606
Mesorhizobium soli	CP044217	1295366
Rhodococcus pyridinivorans	CP006998	103816
Klebsiella	AY033498	570
Enterobacteriaceae	CP011585	543
Enterobacter cloacae	CP039310	550
Salmonella sp. SSDFZ54	CP034828	2500542
Salmonella enterica	CP044965	28901
Enterobacteriaceae	CP018940	543
Enterobacteriaceae	CP034830	543
Cupriavidus metallidurans	CP000354	119219
Cupriavidus	CP037902	106589
Cupriavidus	CP043439	106589
Cupriavidus metallidurans	CP026546	119219
Cupriavidus metallidurans	CP026547	119219
Sulfitobacter	CP040754	60136
Sulfitobacter	CP022419	60136
Phaeobacter inhibens	CP010728	221822
Burkholderia ubonensis	CP013462	101571
Burkholderia sp. JP2-270	CP029827	2217913
Mycobacterium avium	CP040245	1764
Mycobacterium paragordonae	CP025549	1389713
Mycobacterium chimaera	CP015275	222805
Mycobacterium avium	CP036222	1764
Streptomyces sp. S1A1-7	CP041603	2594459
